200.848679,-89.914757,438.061401,0.758114,-0.593413,-0.270415
201.127213,-93.030266,466.009186,0.785812,-0.608333,0.111496
197.610443,-89.615456,430.316101,0.717028,-0.588452,-0.373625
203.973953,50.049080,415.180145,0.292819,-0.251940,-0.922379
204.992126,-14.993371,396.852417,0.408423,-0.130072,-0.903478
180.739182,-104.647972,432.224762,0.405612,-0.835365,-0.371004
206.533936,-77.623756,427.428864,0.850469,-0.181417,-0.493752
182.732986,-103.620621,432.326721,0.471829,-0.795283,-0.380660
193.991425,39.019886,413.708893,0.211166,0.037884,-0.976716
177.170227,-104.083321,427.963501,0.307421,-0.835599,-0.455266
190.997406,-102.163513,444.953003,0.566311,-0.803748,-0.182431
154.308136,-49.739491,392.409882,0.212568,-0.103291,-0.971672
194.586090,-93.596436,430.368408,0.723043,-0.591323,-0.357135
189.655777,-99.605904,433.140381,0.554346,-0.767465,-0.322022
177.427155,-104.333679,428.602081,0.305527,-0.843339,-0.442078
181.779678,-103.641449,431.252869,0.452674,-0.797623,-0.398603
184.088455,12.891526,407.928009,0.308879,0.029185,-0.950653
184.999405,-99.047829,425.985260,0.428635,-0.784000,-0.449017
185.154724,-105.639877,441.996063,0.513608,-0.829666,-0.218774
186.500961,-104.629486,441.466187,0.550337,-0.805992,-0.217960
230.669891,-47.550976,434.489502,0.148353,-0.354850,-0.923078
195.204102,-84.094513,418.929657,0.761469,-0.504403,-0.407115
188.954071,-94.922745,423.059326,0.527411,-0.702083,-0.478453
198.042297,5.018636,410.604523,0.220210,0.103666,-0.969928
189.607056,-94.586296,423.312531,0.582272,-0.669636,-0.461027
197.625320,-72.737633,414.366669,0.651437,-0.361663,-0.666955
181.855560,-99.672104,424.268829,0.410412,-0.774543,-0.481295
195.414185,-24.727442,394.372925,0.463243,-0.294577,-0.835841
209.998672,18.049690,416.652863,0.196146,0.262869,-0.944683
189.610306,-53.384819,434.344574,0.637269,0.599543,-0.484186
174.838257,-70.962013,398.378265,0.334833,-0.194520,-0.921981
178.081314,-104.242302,428.912781,0.336652,-0.836502,-0.432354
219.282349,-28.976009,413.969696,0.901907,0.160969,-0.400814
200.672775,-68.666832,414.377655,0.451661,-0.564736,-0.690707
180.281250,-78.183907,402.618073,0.423264,-0.316164,-0.849051
166.734360,-30.174974,395.852814,0.417888,0.042584,-0.907500
220.151138,-17.011829,415.973022,0.987479,-0.056525,-0.147278
195.809235,7.956485,410.425385,0.220553,0.093095,-0.970922
195.531113,-79.644806,415.436157,0.756621,-0.351917,-0.551071
216.865814,-19.983143,406.003265,0.845785,-0.321859,-0.425504
187.088882,-93.159760,418.898712,0.494722,-0.689358,-0.529184
230.999115,36.012650,428.891693,0.334759,-0.077612,-0.939102
233.214096,-53.756027,442.781708,0.380706,0.627629,-0.679077
174.077744,-94.168930,412.852020,0.201161,-0.699886,-0.685342
177.948410,-95.784073,416.111481,0.318855,-0.713830,-0.623521
191.417343,-90.397888,420.592621,0.677184,-0.577893,-0.455480
201.381180,-91.356583,443.921448,0.780824,-0.595431,-0.189145
184.061462,-105.075348,437.953949,0.475269,-0.833466,-0.281875
178.416916,-104.436661,429.562531,0.337465,-0.841228,-0.422436
176.120026,-93.265945,412.705475,0.286402,-0.638088,-0.714715
179.075790,-104.289986,429.842896,0.374415,-0.827293,-0.418808
208.945694,-71.311417,477.040649,0.295786,0.917158,-0.267080
185.824921,-66.011047,403.299530,0.529447,0.044698,-0.847164
204.168121,-67.588661,427.801331,0.278330,0.924577,-0.260172
188.597916,-98.576103,429.258575,0.512229,-0.776601,-0.366760
214.884811,-76.016060,448.999176,0.906631,-0.418147,-0.056328
188.829620,-87.796486,414.190826,0.543114,-0.596726,-0.590716
180.106522,-103.273270,428.878204,0.404165,-0.798807,-0.445598
248.568558,21.628626,435.479584,0.420731,0.263884,-0.867958
210.213058,-65.642540,486.587036,0.255601,0.582307,-0.771743
211.169983,-76.006462,436.989014,0.868451,-0.162932,-0.468238
206.198364,-87.237083,456.960144,0.698693,-0.714881,-0.027800
219.639893,-18.948469,415.084320,0.944738,-0.142941,-0.295022
225.453323,-4.988502,425.519653,0.316783,-0.052651,-0.947035
179.061127,-104.526169,430.302917,0.364399,-0.838517,-0.405096
210.384018,-80.330734,443.983063,0.681794,-0.722849,-0.112452
177.103989,-98.270798,418.810455,0.331536,-0.747214,-0.575983
221.063690,-24.999722,422.011505,0.959621,-0.080946,-0.269398
203.160583,-91.037651,457.989563,0.797896,-0.602206,-0.026647
181.447891,-99.443794,423.565704,0.405080,-0.772391,-0.489206
248.005280,25.991503,435.830292,0.563001,-0.010868,-0.826385
176.375381,-98.408836,418.570648,0.324644,-0.742074,-0.586458
192.223389,-102.764282,459.661377,0.588543,-0.808406,-0.009817
186.194321,-101.327705,431.875153,0.485356,-0.800398,-0.351843
217.271164,-63.253654,441.680878,0.524295,-0.463750,-0.714178
232.982147,-27.006348,432.234283,0.458181,0.057063,-0.887026
171.056061,-86.204155,404.785706,0.201885,-0.632949,-0.747408
180.956085,-75.962891,402.279114,0.445420,-0.232828,-0.864519
163.992081,-37.980778,394.836273,0.400049,0.032490,-0.915918
183.944733,-100.761154,428.061676,0.424990,-0.797834,-0.427603
204.409439,-66.152763,482.615692,0.549538,0.653430,-0.520613
202.249176,-77.191193,421.771179,0.569625,-0.542595,-0.617348
178.677048,-54.323448,401.278473,0.521711,0.600016,-0.606464
179.816299,-104.606392,431.180878,0.384176,-0.838826,-0.385719
203.582108,-89.571922,468.848267,0.763945,-0.636263,0.107505
223.487366,-9.395654,424.532928,0.724266,-0.037746,-0.688487
190.767746,-90.781555,420.138672,0.656810,-0.600985,-0.455432
193.294708,-101.310455,448.913086,0.607471,-0.782442,-0.136985
210.042877,-84.045609,451.967438,0.569844,-0.779787,-0.259250
190.386902,-101.416252,439.889221,0.578580,-0.789345,-0.205377
231.422958,-25.224779,492.129883,0.965482,-0.239448,0.102511
220.047150,-31.007523,415.014618,0.873791,0.163745,-0.457904
195.635330,-80.744278,416.324738,0.757301,-0.396699,-0.518773
250.464844,0.507443,434.572144,0.845278,-0.363375,-0.391745
184.205414,-105.302727,438.892120,0.482060,-0.833020,-0.271470
215.453003,-24.435850,406.553284,0.776543,-0.285439,-0.561698
203.265030,-77.205368,422.778931,0.611404,-0.542078,-0.576487
202.152466,-92.090714,453.989929,0.782888,-0.619060,-0.062058
162.883453,-40.988667,394.354950,0.330241,-0.053532,-0.942377
258.675232,19.022919,448.010651,0.972715,0.226796,-0.048872
186.855515,-95.708092,422.161163,0.440789,-0.754190,-0.486726
179.357132,-104.570351,430.658783,0.363341,-0.840774,-0.401351
206.575165,-68.368729,423.014923,0.876325,0.475548,-0.076863
182.264038,-100.355492,425.745850,0.419495,-0.782212,-0.460617
227.191025,-12.044029,428.688904,0.494717,-0.150563,-0.855913
200.244522,-94.189613,466.012054,0.795289,-0.596754,0.106771
193.269348,-100.316856,443.934235,0.594428,-0.778773,-0.200419
200.513382,-89.593529,436.427185,0.754240,-0.592264,-0.283453
205.010956,23.000956,415.826416,0.415331,0.220530,-0.882534
194.926163,-90.984436,427.014282,0.754023,-0.527245,-0.391742
184.011276,-104.002678,434.999084,0.478128,-0.812745,-0.332925
180.252075,-104.681229,431.786011,0.388639,-0.838772,-0.381340
158.611847,-28.138311,393.474152,0.262368,0.101095,-0.959658
178.785233,-98.583496,420.256592,0.363429,-0.772812,-0.520271
255.046265,-0.015779,442.025024,0.599730,-0.318180,-0.734225
186.002991,-69.003075,403.232819,0.472249,-0.004904,-0.881452
194.709518,-85.801964,420.122742,0.759307,-0.502840,-0.413044
190.319504,-99.389542,433.844543,0.579795,-0.758902,-0.296489
214.455704,44.364155,422.563324,0.649910,0.313813,-0.692199
188.879807,-102.810333,441.059357,0.582329,-0.785933,-0.207851
214.702881,-76.014206,454.011719,0.938404,-0.337328,0.074882
180.247894,-92.396042,413.634033,0.315591,-0.700448,-0.640136
258.285706,-2.030504,449.206299,0.775612,-0.246136,-0.581242
198.974152,-88.985374,432.013550,0.717893,-0.592464,-0.365535
243.416489,-20.400202,457.834167,0.862184,-0.505040,-0.039666
184.150711,-104.293968,435.929779,0.475986,-0.819556,-0.319006
193.808426,-66.862923,407.184143,0.614910,-0.485811,-0.621187
181.112915,-104.747520,432.890900,0.428190,-0.834134,-0.347670
185.853958,-105.678551,444.036224,0.528987,-0.831202,-0.171099
250.999115,9.993715,437.125122,0.251500,-0.248286,-0.935469
183.086838,-88.337364,410.715851,0.345177,-0.671098,-0.656110
167.341522,-45.245129,397.619568,0.551680,-0.206686,-0.808041
193.565598,-20.608801,392.476898,0.302201,-0.173983,-0.937233
200.004410,-94.004623,469.007050,0.802383,-0.589477,0.093265
171.067841,-68.053703,396.617065,0.235521,-0.171864,-0.956553
199.312164,-90.283638,434.858795,0.734830,-0.590088,-0.334396
194.837952,-95.909584,435.026733,0.743314,-0.609314,-0.276080
196.349060,-42.032864,398.622955,0.597019,-0.087507,-0.797440
217.353394,-16.034563,404.698090,0.776010,-0.147690,-0.613186
198.665863,-91.705132,436.119659,0.726136,-0.623789,-0.289161
198.922638,-92.980766,440.026917,0.732773,-0.638155,-0.236225
233.992798,-31.006710,433.013245,0.424394,-0.113825,-0.898295
231.979187,-4.973259,428.290070,0.226025,-0.342629,-0.911876
177.971100,-103.819450,428.052368,0.339564,-0.818980,-0.462568
227.708328,-4.733436,426.377472,0.439374,-0.407790,-0.800411
196.814209,-95.899414,441.052307,0.755957,-0.619988,-0.210105
205.988876,-36.995869,403.056580,0.306401,-0.315832,-0.897980
198.009277,-31.973948,398.103577,0.568429,-0.170895,-0.804788
227.988510,31.987263,427.022522,0.472210,0.243963,-0.847054
193.677399,-101.628517,453.949890,0.600007,-0.798724,-0.045071
178.995819,-103.881477,428.992188,0.385397,-0.812968,-0.436524
212.534546,-79.568848,466.881195,0.830320,-0.551312,0.081387
175.839096,-87.615273,407.390930,0.225719,-0.649687,-0.725918
213.417679,-14.957373,401.551849,0.537121,0.096259,-0.837995
182.581726,-97.534981,421.469727,0.364452,-0.778538,-0.510933
202.075470,-66.138596,412.874603,0.381086,-0.639203,-0.667977
197.660858,-90.701210,432.180023,0.739296,-0.577805,-0.345809
175.259277,-92.386459,411.566162,0.274048,-0.650484,-0.708356
